35,0,0,1,0,0,0,0,2,0
0,41,0,0,0,0,0,0,0,0
0,0,46,0,0,0,0,0,0,0
0,0,0,48,0,0,0,0,2,0
0,0,0,0,40,0,0,0,0,0
0,0,0,0,0,38,0,0,0,0
0,0,0,0,0,0,32,0,0,0
0,0,0,0,0,0,0,38,0,0
0,0,0,1,0,0,0,0,42,0
0,0,0,0,0,0,0,0,0,34
