Softmax Cost
2.3944704944741866
2.3679510771115573
2.344118733334118
2.3225577960362216
2.302918574179857
2.2849061622394484
2.268271581234807
2.2528045904690903
2.23832774566525
2.2246914192434946
2.211769585887951
2.199456233055887
2.187662293235992
2.176313019321762
2.1653457407632524
2.154707949123135
2.1443556692886454
2.134252078209715
2.124366337488644
2.114672609937804
2.105149233617737
2.0957780299943503
2.0865437257548103
2.077433470502196
2.0684364349996764
2.0595434768465495
2.050746862437446
2.0420400357866524
2.0334174263030755
2.024874288894268
2.01640657087982
2.008010801126405
1.9996839976000578
1.9914235901860715
1.9832273561720062
1.9750933662415104
1.9670199392008123
1.959005603968714
1.9510490676157315
1.943149188447966
1.9353049533042133
1.9275154583772465
1.9197798929875407
1.9120975258344444
1.9044676933295999
1.8968897896833357
1.8893632584692328
1.8818875854371904
1.874462292382718
1.867086931911223
1.8597610829618785
1.8524843469771661
1.845256344622105
1.8380767129721556
1.8309451031013328
1.8238611780125402
1.8168246108609725
1.8098350834288215
1.8028922848157751
1.7959959103150416
1.7891456604490832
1.7823412401429954
1.7755823580166448
1.7688687257793836
1.7622000577134507
1.7555760702341048
1.7489964815162264
1.7424610111785095
1.7359693800175962
1.7295213097855444
1.723116523004892
1.7167547428163579
1.7104356928548696
1.7041590971501743
1.697924680048766
1.6917321661542986
1.6855812802840024
1.6794717474389416
1.6734032927862226
1.6673756416514973
1.661388519520319
1.6554416520470674
1.6495347650703478
1.6436675846338675
1.6378398370119454
1.632051248738894
1.626301546641614
1.620590457874817
1.614917709958363
1.6092830308162727
1.603686148817006
1.5981267928146707
1.592604692190853
1.587119576896805
1.5816711774957541
1.5762592252051375
1.5708834519385753
1.5655435903474368
1.5602393738618632
1.5549705367311308
1.5497368140632606
1.544537941863785
1.5393736570736067
1.534243697605883
1.5291478023818925
1.524085711365842
1.5190571655985785
1.5140619072301853
1.509099679551443
1.5041702270241397
1.4992732953102237
1.4944086312997988
1.489575983137956
1.484775100250453
1.4800057333682404
1.4752676345508515
1.4705605572086653
1.4658842561240533
1.4612384874714308
1.4566230088362297
1.452037579232807
1.4474819591213137
1.4429559104235437
1.4384591965377849
1.433991582352687
1.4295528342601862
1.4251427201674898
1.4207610095081589
1.4164074732523053
1.4120818839159301
1.4077840155694252
1.4035136438452633
1.3992705459449006
1.3950545006449133
1.390865288302394
1.3867026908596312
1.3825664918480893
1.3784564763917246
1.3743724312096426
1.3703141446181348
1.3662814065321043
1.36227400846591
1.3582917435336461
1.3543344064488778
1.3504017935238537
1.346493702668217
1.34260993338723
1.3387502867795342
1.3349145655344636
1.3311025739289304
1.3273141178238956
1.3235490046604503
1.3198070434555136
1.3160880447971743
1.3123918208396852
1.308718185298122
1.3050669534427366
1.301437942093
1.2978309696113637
1.2942458558967458
1.2906824223777589
1.287140492005687
1.2836198892472332
1.2801204400770396
1.2766419719700015
1.2731843138933765
1.26974729629871
1.2663307511135806
1.2629345117331778
1.2595584130117226
1.2562022912537403
1.2528659842051937
1.249549331044488
1.2462521723733535
1.2429743502076156
1.23971570796786
1.236476090470004
1.2332553439157734
1.230053315883101
1.22686985531645
1.2237048125170666
1.220558039133173
1.2174293881501044
1.2143187138803953
1.2112258719538227
1.208150719307411
1.205093114175404
1.2020529160792086
1.1990299858173152
1.196024185455202
1.193035378315222
1.1900634289664853
1.1871082032147304
1.1841695680922006
1.1812473918475188
1.17834154393557
1.1754518950073933
1.1725783169000878
1.1697206826267341
1.166878866366336
1.164052743453784
1.1612421903698433
1.158447084731173
1.15566730528037
1.1529027318760523
1.1501532454829704
1.1474187281621626
1.1446990630611467
1.141994134404151
1.139303827482392
1.136628028644396
1.1339666252863667
1.131319505842602
1.1286865597759594
1.126067677568374
1.1234627507114285
1.1208716716969764
1.118294334007821
1.115730632108451
1.1131804614358307
1.1106437183902522
1.1081203003262425
1.1056101055435343
1.1031130332780947
1.1006289836932164
1.0981578578706708
1.0956995578019237
1.0932539863794148
1.0908210473878996
1.0884006454958572
1.0859926862469609
1.083597076051616
1.0812137221785618
1.078842532746538
1.0764834167160187
1.0741362838810136
1.0718010448609312
1.0694776110925142
1.0671658948218365
1.06486580909637
